Temperature_C,Wind_Speed_kmph,Atmospheric_Pressure_hPa,Humidity_percent,Visibility_km,Cloud_Cover_percent,Engine_Thrust_kN,Fuel_Pump_Pressure_bar,Avionics_Status,Sensor_Reliability,Outcome
8.727005942368123,9.256646441930982,976.1705683735906,70.54326947880082,11.867921687388263,39.363552027744205,824.128477038911,53.87994547288875,0.9720267923947395,0.9870367017104043,0
37.53571532049581,27.095047368917907,974.6978799072,81.7013257472235,16.30321425669974,47.34356593750214,586.1931810525831,68.67725282311294,0.9687283004413128,0.9288040722729247,0
26.599697090570253,43.647291793820415,1040.6254580521036,32.54211089132491,15.443057666013022,85.45473932021804,936.1972816774074,133.12458050899426,0.9095754198663358,0.9587365407754127,0
19.93292420985183,36.61124432047806,974.9546199849506,66.23866896462991,3.9240981891817,34.00043860598922,806.5581195346208,126.67683563383358,0.9922572404905801,0.9154072446958882,0
-2.1990679778781743,40.328057393072484,977.1949726128631,61.45713848293738,3.835739925088004,86.96496848121713,578.6019417784771,85.06426914571469,0.9568472202156819,0.9445051866313657,0
-2.2002739831898674,32.93916833553587,1025.9398262417963,84.9547339109444,6.095312987153353,8.813443097669149,981.1690287406034,87.68106277742125,0.9363725521135684,0.9010863906131678,0
-7.095819391590027,34.613828225892625,994.973984245054,91.54783544331345,7.860419800479707,77.67984372086308,759.1827316676604,103.35544335535795,0.9756538583495307,0.8951738529678168,0
33.308807288746756,42.459782578265965,1027.6710556955181,11.094109432964812,8.76065604676117,84.75476330547363,536.4492259358275,50.02410046851345,0.9257365458401634,0.936734467925427,0
20.05575058716044,12.483400442959297,956.5366157564386,70.66179271529134,13.91424711983356,18.181765283733874,813.4164522075337,74.12443360380279,0.969350983704632,0.924719451127597,0
25.403628889802278,24.471248182157023,998.7571193673384,14.665221920775611,2.0769282111508724,43.03465323722004,626.5994535064051,70.82318086082145,0.9039711207572247,0.9369304553724972,0
-8.970775285209879,11.060472090980111,953.3613600183282,59.39727985696203,1.6587813802952613,16.54997746636556,901.8467259386512,75.04829467497635,0.9839408037609272,0.8929990871930534,0
38.49549260809972,49.38340039983235,956.2653203455354,35.88694561393104,8.446300695934271,70.66041289942177,908.9110367830954,130.59058425334413,0.9448170847021319,0.9050436747725493,0
31.622132040021086,47.202966984330665,1040.643745334441,37.60989395699271,14.246110150621629,53.534776806165674,989.473677927331,77.96738565464432,0.9636692914357942,0.8625846940943364,0
0.6169555339138082,1.971340568425295,963.9245371117595,41.76626531071209,4.675271516173169,63.5323346708321,750.9347655122518,69.15213220501482,0.9221237819806684,0.8578414558408308,0
-0.9087516396449686,35.27875862578442,1003.2420682275217,65.9163204144649,13.188585143868782,19.648696695621116,727.4784398638685,100.42634607930316,0.9677073712658448,0.8880185694509524,0
-0.8297745073283096,46.26241587078329,991.1095602600707,40.06449691018923,5.93673462086569,21.17458620524195,876.7378027232403,136.5645036372732,0.9772240275893277,0.8611370288995819,0
5.212112147976885,9.028767256366677,984.7343326258842,75.94291455312523,17.83563606745681,4.149732550990636,566.2353281709633,74.13497038374999,0.9473213186884399,0.8655662062952111,0
16.237821581611893,28.397261527631475,1039.9833345687273,46.40746470164827,18.018108941065712,32.20675351957297,773.4577568965622,57.85362427927987,0.9617726924061795,0.9719392608090905,0
11.597250932105787,45.774414879402094,952.182339677549,16.151788027896274,6.648456881345203,55.97446613336749,773.1238000654255,85.64047358496647,0.9456325923822398,0.8558310545525034,0
4.561457009902096,1.697298929289942,1016.3789686175589,80.53838582356966,5.36988132530157,85.79349139973289,544.7365614051936,124.76518245649778,0.9894091369257846,0.9488414190902114,0
20.592644736118974,34.871013362342,1046.339443421355,35.71824921334354,8.814775469258393,66.69274474586807,708.9920427534568,105.06905446947945,0.9497869180514319,0.8908836623223101,0
-3.025306967397908,14.867450368627539,1006.0168183461842,48.949019163933635,5.570100118422825,43.53963233997514,926.642399283601,131.67933695743474,0.9841808709028819,0.9807318521062189,0
4.607232426760907,46.21980976882652,1043.6822462033092,71.68994948997113,13.77529302254237,95.31201143941378,928.0768109973301,145.9592147609234,0.9801352058270248,0.9227488426866249,0
8.318092164684586,48.552912258268385,955.2257879286024,39.92105414338408,16.695229006417424,71.92452005758318,549.6188324598405,129.2662476751617,0.9410504821348357,0.8958364688991738,0
12.803499210851797,47.213324455671696,991.8793319074161,15.092709053204405,13.788750487313123,93.016520286255,545.3604413739155,110.38030788437534,0.9230084491857475,0.9276458403534151,0
29.25879806965068,23.71071083287319,976.0157790962052,43.652894231153226,16.662658497737638,52.75879732721657,631.3477385009676,99.33415880523805,0.9406082132559771,0.9072937028567903,0
-0.01631089208201253,43.10213254946567,1023.082096498073,95.0003724424873,8.542851081942008,25.89042747931396,937.3830312769967,54.006908634826665,0.982621737577522,0.9346451597004746,0
15.711721920680581,42.22746992675352,1048.1297090497246,67.75609575687024,3.9700224434683564,5.282668636472199,564.4512925367495,148.43219788140414,0.9227632535819392,0.8671799302489522,0
19.620728443102124,15.955023662162782,975.6530062444248,70.43312338004861,15.021068000554251,72.60848514838504,859.9984013137232,88.34811225750425,0.952443634585775,0.9995485754218827,0
-7.6774793640001135,41.44577370753387,1015.4174601474075,66.90539382738758,7.849015597689524,12.130299800553413,550.5828098065516,65.22282139168668,0.9806096747960747,0.9138333816545077,0
20.37724259507192,1.850381735774631,969.809763275974,27.90929250634931,13.754145679353517,30.277512827196716,811.5689268739127,116.67088553964568,0.9353477475128379,0.9022345959561053,0
-1.4737938156354229,29.81349392410265,1006.533025457161,47.65004776920521,6.142234897653548,53.24709078838974,678.0336495595724,78.42882890954593,0.9642209637002698,0.9565314772474397,0
-6.747420350736024,11.500441864385152,996.3932486688336,77.58458185269865,2.543363061326781,56.441658777974766,894.4569814829335,108.57782709310476,0.9245631574048815,0.9045849109742998,0
37.44427686266666,6.0283442888639405,1047.2005329631538,19.123560779784324,19.859054114267504,60.0583196987136,616.8452244126818,108.67679078445912,0.910927944536816,0.9749911457543137,0
38.28160165372797,3.847660081460458,1010.8527272696466,35.00674984807411,3.9678286506813865,16.625533034970065,819.6009146949799,94.57298209028691,0.9794384225092856,0.9181406086540638,0
30.419867405823055,34.81443879390699,984.9506372086819,34.868719761926826,19.77999888530614,37.97374048216488,617.8412672879425,133.61186155450426,0.9098968623408707,0.9579337619898152,0
5.230688458668535,16.993748188403305,961.4095784887934,48.88170348350554,19.568318718762498,61.71942271169667,856.8301415560769,76.4967061555443,0.9271381395079584,0.8661179824662829,0
-5.116394299680806,36.238338576438075,965.1246828734935,98.23318668479665,16.08254397425275,96.98188646337847,936.8390172803744,94.86325916177341,0.985510942199744,0.9769178778332668,0
24.211651325607846,3.2678170399471185,972.5316929951235,16.075229201543976,13.529036279557953,72.76311376996887,563.40089956338,103.76921285909715,0.9346469287078667,0.9603576980167164,0
12.007624686980066,15.764516891530517,975.0966661340298,56.68308949425355,11.978333954770608,92.26037570939579,933.2978442977517,116.36247207672996,0.9973045349514161,0.8817575167692948,0
